period,secondsIntoPeriod,secondsElapsedGame,situationCode,strength,awayGoalie,awaySkaterCount,awaySkaters,homeSkaterCount,homeGoalie,homeSkaters
2,625,1825,1551,5v5,8479193,5,8473994|8475168|8476902|8480950|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,626,1826,1551,5v5,8479193,5,8473994|8475168|8476902|8480950|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,627,1827,1551,5v5,8479193,5,8473994|8475168|8476902|8480950|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,628,1828,1551,5v5,8479193,5,8473994|8475168|8476902|8480950|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,629,1829,1551,5v5,8479193,5,8473994|8475168|8476902|8480950|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,630,1830,1551,5v5,8479193,5,8473994|8475168|8476902|8480950|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,631,1831,1551,5v5,8479193,5,8473994|8475168|8476902|8480950|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,632,1832,1551,5v5,8479193,5,8473994|8475168|8476902|8480950|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,633,1833,1551,5v5,8479193,5,8473994|8475168|8476902|8480878|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,634,1834,1551,5v5,8479193,5,8475168|8476902|8478420|8480878|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,635,1835,1551,5v5,8479193,5,8475168|8476902|8478420|8480878|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,636,1836,1551,5v5,8479193,5,8475168|8476902|8478420|8480878|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,637,1837,1551,5v5,8479193,5,8475168|8476902|8478420|8480878|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,638,1838,1551,5v5,8479193,5,8475168|8476902|8478420|8480878|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,639,1839,1551,5v5,8479193,5,8475168|8476902|8478420|8480878|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,640,1840,1551,5v5,8479193,5,8476902|8478420|8480878|8482740|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,641,1841,1551,5v5,8479193,5,8476902|8478420|8480878|8482740|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,642,1842,1551,5v5,8479193,5,8476902|8478420|8480878|8482740|8484829,5,8480843,8475462|8477527|8478424|8480068|8482803
2,643,1843,1551,5v5,8479193,5,8476902|8478420|8480878|8482740|8484829,5,8480843,8477527|8478424|8480068|8481563|8483490
2,644,1844,1551,5v5,8479193,5,8476902|8478420|8480878|8482740|8484829,5,8480843,8477527|8478424|8480068|8481563|8483490
2,645,1845,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,646,1846,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,647,1847,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,648,1848,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,649,1849,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,650,1850,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,651,1851,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,652,1852,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,653,1853,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,654,1854,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,655,1855,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,656,1856,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,657,1857,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,658,1858,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,659,1859,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,660,1860,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,661,1861,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,662,1862,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,663,1863,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,664,1864,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,665,1865,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,666,1866,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,667,1867,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,668,1868,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,669,1869,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,670,1870,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,671,1871,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,672,1872,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,673,1873,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,674,1874,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,675,1875,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,676,1876,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,677,1877,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,678,1878,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,679,1879,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,680,1880,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,681,1881,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,682,1882,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,683,1883,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,684,1884,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8482178|8483490|8485512
2,685,1885,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8483490|8484762|8485512
2,686,1886,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8483490|8484762|8485512
2,687,1887,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8481563|8481754|8483490|8484762|8485512
2,688,1888,1551,5v5,8479193,5,8478420|8479351|8480878|8481581|8482740,5,8480843,8473986|8481563|8483490|8484762|8485512
2,689,1889,1551,5v5,8479193,5,8478420|8479351|8480878|8481581|8482740,5,8480843,8473986|8481563|8483490|8484762|8485512
2,690,1890,1551,5v5,8479193,5,8478420|8479351|8480878|8481581|8482740,5,8480843,8473986|8481563|8483490|8484762|8485512
2,691,1891,1551,5v5,8479193,5,8478420|8479351|8480878|8481581|8482740,5,8480843,8473986|8481563|8483490|8484762|8485512
2,692,1892,1551,5v5,8479193,5,8478420|8479351|8480878|8481581|8482740,5,8480843,8473986|8481563|8483490|8484762|8485512
2,693,1893,1551,5v5,8479193,5,8478420|8479351|8480878|8481581|8482740,5,8480843,8473986|8481563|8483490|8484762|8485512
2,694,1894,1551,5v5,8479193,5,8478420|8479351|8480878|8481581|8482740,5,8480843,8473986|8481563|8483490|8484762|8485512
2,695,1895,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,696,1896,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,697,1897,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,698,1898,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,699,1899,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,700,1900,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,701,1901,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,702,1902,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,703,1903,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,704,1904,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,705,1905,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,706,1906,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,707,1907,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,708,1908,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,709,1909,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,710,1910,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,711,1911,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,712,1912,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,713,1913,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,714,1914,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,715,1915,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,716,1916,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,717,1917,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,718,1918,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,719,1919,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,720,1920,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,721,1921,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,722,1922,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,723,1923,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,724,1924,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,725,1925,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,726,1926,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,727,1927,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,728,1928,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,729,1929,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,730,1930,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,731,1931,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,732,1932,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,733,1933,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,734,1934,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,735,1935,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,736,1936,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,737,1937,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,738,1938,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,739,1939,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,740,1940,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,741,1941,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,742,1942,1551,5v5,8479193,5,8476902|8478449|8480027|8480878|8482145,5,8480843,8473986|8475798|8476885|8481605|8484762
2,743,1943,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,744,1944,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,745,1945,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,746,1946,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,747,1947,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,748,1948,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,749,1949,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,750,1950,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,751,1951,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,752,1952,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,753,1953,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,754,1954,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,755,1955,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,756,1956,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,757,1957,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,758,1958,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,759,1959,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,760,1960,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,761,1961,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,762,1962,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,763,1963,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,764,1964,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,765,1965,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,766,1966,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,767,1967,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,768,1968,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,769,1969,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,770,1970,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,771,1971,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
2,772,1972,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,773,1973,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,774,1974,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,775,1975,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,776,1976,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,777,1977,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,778,1978,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,779,1979,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,780,1980,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,781,1981,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,782,1982,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,783,1983,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,784,1984,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,785,1985,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,786,1986,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,787,1987,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,788,1988,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,789,1989,1551,5v5,8479193,5,8475755|8476278|8476889|8481581|8484829,5,8480843,8475184|8476458|8481563|8482745|8482803
2,790,1990,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8475184|8476458|8481563|8482745|8482803
2,791,1991,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8475184|8476458|8481563|8482745|8482803
2,792,1992,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8481563|8482745|8482803|8483490
2,793,1993,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8481563|8482745|8482803|8483490
2,794,1994,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8481563|8482745|8482803|8483490
2,795,1995,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8481563|8482745|8482803|8483490
2,796,1996,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8481563|8482745|8482803|8483490
2,797,1997,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8481563|8482745|8482803|8483490
2,798,1998,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8481563|8482745|8482803|8483490
2,799,1999,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8477527|8481563|8482745|8483490
2,800,2000,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8477527|8481563|8482745|8483490
2,801,2001,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8477527|8481563|8482745|8483490
2,802,2002,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8477527|8481563|8482745|8483490
2,803,2003,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8477527|8481563|8482745|8483490
2,804,2004,1551,5v5,8479193,5,8475755|8476278|8476889|8480840|8481581,5,8480843,8476458|8477527|8480068|8481563|8483490
2,805,2005,1551,5v5,8479193,5,8473994|8475755|8476278|8480840|8481581,5,8480843,8477527|8478424|8480068|8481563|8483490
2,806,2006,1551,5v5,8479193,5,8473994|8475755|8476278|8480840|8481581,5,8480843,8477527|8478424|8480068|8481563|8483490
2,807,2007,1551,5v5,8479193,5,8473994|8475168|8475755|8480840|8481581,5,8480843,8477527|8478424|8480068|8481563|8483490
2,808,2008,1551,5v5,8479193,5,8473994|8475168|8475755|8480840|8481581,5,8480843,8477527|8478424|8480068|8481563|8483490
2,809,2009,1551,5v5,8479193,5,8473994|8475168|8475755|8480840|8481581,5,8480843,8477527|8478424|8480068|8481563|8483490
2,810,2010,1551,5v5,8479193,5,8473994|8475168|8475755|8480840|8481581,5,8480843,8477527|8478424|8480068|8481563|8483490
2,811,2011,1551,5v5,8479193,5,8473994|8475168|8475755|8480840|8481581,5,8480843,8477527|8478424|8480068|8481563|8483490
2,812,2012,1551,5v5,8479193,5,8473994|8475168|8475755|8480840|8481581,5,8480843,8477527|8478424|8480068|8481563|8483490
2,813,2013,1551,5v5,8479193,5,8473994|8475168|8475755|8480840|8481581,5,8480843,8477527|8478424|8480068|8481563|8483490
2,814,2014,1551,5v5,8479193,5,8473994|8475168|8475755|8480840|8481581,5,8480843,8477527|8478424|8480068|8481563|8483490
2,815,2015,1551,5v5,8479193,5,8473994|8475168|8475755|8480840|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
2,816,2016,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
2,817,2017,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
2,818,2018,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
2,819,2019,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
2,820,2020,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
2,821,2021,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
2,822,2022,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
2,823,2023,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
2,824,2024,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
2,825,2025,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
2,826,2026,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
2,827,2027,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
2,828,2028,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
2,829,2029,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
2,830,2030,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
2,831,2031,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
2,832,2032,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
2,833,2033,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
2,834,2034,1551,5v5,8479193,5,8473994|8475168|8478476|8480840|8480950,5,8480843,8476885|8477527|8478424|8480068|8483490
